79,0.320145397563465,-0.107045428012498,1.79333899286576,0,0.0375973933842033,0,0.0301889883953014,0.157644182036165,0.301971999579109,-0.114470795961097,1.57133512839209,0,0.108588571310975,0,0.000778932007960972,0.112449392690905,0.108266202732921,0,0.247219610901084,-1.60092504956992,0,0,0.0763554855698853,0.201780528004747,-0.00124875950859859,0,0.442955917969812,-1.80836157378508,0,0,0.135746474344549,0.569816429924686,0.216767934034579,0,0.394887872971594,-0.692842586431652,0.0748678867239505,0.0716497015673667,0.181680936033704,0.744029704947025,0.226448637840804,0,2.44235716527328,0,0.106880418024957,0,0.0349327368894592,0.402132258750498,0.205452504451387,-0.077084032818675,1.75120142521337,0,0.0891908654011786,0,0.0175830151420087,0.292021615314297,0.188721418089699,-0.0893001037184149,1.4239152893424,0,0,0,0.0172106316313147,0.223895427188836
77,0.361280830111355,-0.123913725838065,1.71995048876852,0,0.110493646934628,0,0.0171700692070382,0.15368108288385,0.307868668460287,0,1.60029560793191,0,0.116259511560202,0,-0.0489903746971062,0.0958740354690235,0.151782153989188,0,0.311969855101779,-2.06403805059381,0,0,0.0947194564754942,0.214405302540399,0.146792130544782,0,0.491470002452843,-2.21837740682531,0,0,0.215590028840649,0.635525057441555,0.160903940923163,0,1.39852685970254,-0.339282240020111,0.126156373880804,0.0787119206506759,0.146416369326679,0.781342823756859,0.1737231232255,-0.0988613683148287,2.45054890547181,0,0.127917222926044,0,0.0503170709375159,0.441272110037971,0.159719135263003,-0.095521894400008,1.4187584805768,0,0.0722176540875807,0,0.019847575042929,0.266367691801861,0.150322818080895,-0.108436326263472,1.10892017837614,0,0,0,0.00273855985142291,0.174789229640737
33,0.14073125039431,0,0.8635680853331,0,0,0,0.123861018489281,0.555489866383141,0.0904401924344711,-0.0552807876374573,0.19161772361258,0,0.547001337690745,-0.0151566389831714,0.0232741625430728,0.156429359049071,-0.0464087832369842,0,0.124095891078468,-0.858609307033475,0,0,0.0996184252601649,0.219317934534047,0.0362773600500077,0,0.28874766867375,-1.15470841847127,0,0,0.224623799814643,0.710208342934493,0.06931189855095,0,0.39794920157874,-0.917132756148931,0,0,0.252975319952904,0.853646792529617,0.064296752680093,0,0.572518186527304,-0.404165414511226,0,0,0.208996922135287,0.797212301404215,0.0656676638755016,0,0.840542823425494,0,0,0,0.155683941557072,0.685927909216844,0.0756766217818949,0,0.856671614747029,0,0,0,0.0928862733417191,0.478996154561173
44,0.118478835975111,0,0.766416368423961,0,0,0,0.115349719583589,0.596547234454192,0.0132390618091449,0,0.228478881035699,-0.0370781686797272,0.359047133679269,0.00203122399398126,0.0247036910358085,0.327376083441777,-0.0633305200608447,0,0.177843915298581,-1.06598106794991,0,0,0.104862975422293,0.352138257585466,0.0235652885749005,0,0.376122898887843,-1.30809982074425,0,0,0.240756426605263,0.990616460330784,0.0304446846712381,0,0.495020821108483,-0.913402301375754,0,0,0.228104544554039,1.03556341200601,0.0222796821617521,0,0.713944487506524,-0.606004038127139,0,0,0.223324274910348,0.991811387939379,0.0390509580029175,0,0.962937896838412,0,0,0,0.143758151846539,0.781542685581371,0.0660422978398856,0,0.829196919221431,0,0,0,0.0131131898212646,0.449379126075655
51,0.0680197041393882,0,0.984877173323184,-0.218769069761038,0,0,0.0125297602997827,0.187383811862674,0.0320259129239275,0,0.796646103844978,-0.075409488636069,0,0,-0.0259808443453429,0.167273572878912,-0.0256445207924116,0,0.269227045646403,-0.634261964296456,0.201996818941552,0,-0.0048851384365532,-0.0695216265739873,0.128782615502132,0,0.822434550354956,-1.30925694320467,0.347819062153576,0,0.0571938760653471,0.0880494728335179,0.137765010731528,0,1.17049254113226,-1.47152315257699,0,0,0.123646583545321,0.140401388489408,0.12551682521007,0,1.31608073279494,-0.826884304115083,0,0,0.0933226445340551,0.0995675116428174,0.103314895386575,0,1.32666861172765,-0.333582214079797,0,0,0.081494333322293,0.10357233149989,0.0834841126561514,-0.0637209508568048,0.953672040486708,-0.0750859529944137,0,0,0.0700907532258758,0.099371574469842
67,0.168637884295701,0,0.84935708825166,-0.225528104541202,0,0,0.0573867056075306,0.211877212374626,0.144855567972021,-0.0652706172938148,0.0928351267551382,0,0.559880359408756,-0.128296824793021,0.0234298377541736,0.164621318011389,0.0871170074484932,0,0.301136091972391,-0.597637224321564,0.175360105155657,0,0.00591105171701028,-0.0848538596377087,0.087085370776347,0,0.951694660923547,-1.5397641238653,0.226426274619169,0,0.0814331532825553,0.10801592887017,0.112926851822219,0,1.41731816499184,-1.65512618453552,0,0,0.124006554306973,0.127917369051526,0.12006997227824,0,1.42581930655676,-1.05004622794998,0,0,0.101607801514633,-0.0302447200131913,0.11720611615197,0,1.5240819807837,-0.611756051916422,0,0,0.0774851267499524,0.111079243247837,0.0880867816401102,-0.069771505271395,1.2355728346544,-0.270141599078973,0,0,0.0710266148893251,0.106826852667533
78,0.266138822189532,-0.0981313991360366,1.68806508881971,0,0,0,-0.170791905838996,-0.224558351328596,0.27469992346596,-0.106718856841326,1.39065703842789,0,0,0,-0.15713254522,-0.20539911929518,-0.0876360340043902,0,0.121226673945785,-0.874021198251285,0,0,0.0483513664221391,0.0775951208197512,-0.0369854729797225,0,0.291760478285141,-0.771022934350185,0,0,0.0179380664901276,0.146224402124062,0.140486296731979,0,0.863046644371934,-0.99362249893602,0,0,-0.0762191222747788,0.0844253198010847,0.156680098734796,0,1.39031807193533,-0.535210908856243,0,0,-0.132405347124274,-0.205336802173406,0.147063625627197,0,1.54702520230785,-0.30421904521063,0,0,-0.14124196854287,-0.159487660857849,0.134601182071492,0,1.13436959218234,0,0,0,-0.113248480816505,-0.135051104007289
76,0.35038041532971,0,1.27021858934313,-0.276943831704557,-0.0888925744220614,0,-0.122845502171133,-0.28238712111488,0.222292868420482,0,0.986861088313162,-0.237033562734723,0,0,-0.15176679007709,-0.342718767933547,0.0553961668629199,0,0.101149687543511,-0.697008660063148,0,0,-0.0783082230814866,-0.189637538278475,-0.0865641486598179,0,0.584365101531147,-0.78421994112432,0,0,0.136983181749071,0.289920702925883,0.0931483475142159,0,1.04456469416618,-0.845975079573691,0,0,-0.00695726568145411,-0.111000121978577,0.115844178071711,0,1.52352174045518,-0.589623569976538,0,0,-0.013271501354341,-0.15795053623151,0.101968691160437,0,1.35458338772878,-0.312148046214134,0,0,-0.00622995097988418,-0.0678078489727341,0.108643673593178,0,0.971249339636415,-0.134210765827447,0,0,-0.0523550452531448,-0.112732007983141
75,0.205923282192089,0,1.32383861928247,0,0,0,0.0382617278124339,0.270972249563783,0.170765319489874,0,1.00901046826039,0,0,0,0.0187654842323224,0.112133863149211,0.0614288161159493,0,0.265123433200642,-1.17309939232655,0,0,0.065876855348636,0.159609343972988,0.0675557368595037,0,0.454518379410729,-1.26259551034309,0,0,0.137490819906816,0.482033984735608,0.093331903917715,0,0.697521945403423,-0.498799620254431,0,0,0.122454008461708,0.426821834116708,0.101654915852123,0,1.29664546693675,-0.174178916495293,0.0766746525187045,0,0.0848211472787495,0.322408770443872,0.109859232179588,0,1.50062053871807,0,0.0828127405839041,0,0.0527380271315841,0.282605297979899,0.0970163669535395,0,1.19981395691866,0,0,0,0.0506023687194102,0.212117582850624
74,0.21097796416143,0,1.1605710722506,0,0,0,0.0346326302470905,0.337512738769874,0.139821603079326,0,0.916928902734071,0,0,0,0.0415415203730975,0.227599483332597,0.0571665921597742,0,0.300756921933498,-1.31957284902455,0,0,-0.0381818928872235,0.0156904905452393,0.0903753560123732,0,0.527559791225939,-1.36518570361659,0,0,0.125342831597663,0.517329387366772,0.125036074678064,0,0.793984130723402,-0.599516410147771,0,0,0.122281801720549,0.500851339893416,0.137915623008666,0,1.18041708483361,-0.313711987109855,0.054087262833491,0,0.0921131843434913,0.402066396782175,0.124354886884248,0,1.42861159984022,-0.13424843782559,0.0530778430402279,0,0.0515231579941298,0.322251953184605,0.110016128382995,0,1.23122035292909,0,0.0508986180648208,0,0.0137238713380482,0.231724311015569
